read_id	anchor_name	Repeat_Type	repeat_length	Adapter_After_Telomere	Tag_After_Telomere	both_adapter_and_tag	either_adapter_or_tag	trimmed_read_length_past_anchor	length_to_trim_end_of_read	y_prime_probe_count	reference_y_primes	y_primes_relative_to_ref	delta_y_prime_sign	reference_y_prime_end_status	read_y_prime_end_status	y_prime_type_delta_y_prime_sign	chr_end	chr_end_rank
5ec4493f-826c-417b-ada1-8e948835a7e7	chr6R_anchor	AC	244.0	True	False	False	True	6015.0	33.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
5eae01ab-f642-405d-a1d3-a8fe2b8a4d50	chr6R_anchor	AC	166.0	True	False	False	True	5987.0	39.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
7dba5445-6f72-484b-bbe4-ba0897fc529a	chr6R_anchor	AC	163.0	True	False	False	True	5984.0	36.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
e67011d2-b73d-4a0d-a896-4f584b50afef	chr6R_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
e6688bd8-a850-49fb-8514-4e9ea701c2b9	chr6R_anchor	TG	128.0	True	False	False	True	5945.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
e65ccf3c-8b19-40e8-bcae-4ae14fbd2018	chr6R_anchor	AC	239.0	True	False	False	True	6043.0	33.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
ff86ba46-61bd-4fce-9c54-8b0531fc6df6	chr6R_anchor	TG		False	False	False	False			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
ff80e4e4-ff4b-4c05-bc69-5ebaf2207079	chr6R_anchor	AC	192.0	True	False	False	True	6004.0	36.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
ff5defde-0589-4963-8fc2-73d70570703b	chr6R_anchor	TG	115.0	True	False	False	True	5940.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
e6ab2730-b3ca-4558-b21c-e8e00df06bdc	chr6R_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
e8820985-46e4-4794-8ae9-ad1462119293	chr6R_anchor	TG	148.0	True	False	False	True	5955.0	10.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
ab6076de-e3e5-4347-b426-d4bfd79e1b01	chr6R_anchor	TG	59.0	True	False	False	True	5885.0	14.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
ab4704e2-dee7-4410-999e-cf379673e426	chr6R_anchor	AC	219.0	True	False	False	True	6043.0	30.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
60125c80-7398-4c05-bf09-cc7996caec7d	chr6R_anchor	TG	242.0	True	False	False	True	6042.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
6006d945-0c4e-42ec-a64b-d5d5d607cd11	chr6R_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
2f095eb8-0303-4cb9-ae37-d5f003f0d392	chr6R_anchor	TG	110.0	False	False	False	False	5928.0	14.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
6080fd5b-7249-4c29-ab1c-a61428b2ed98	chr6R_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
ec56e4b3-de24-4bef-8ff1-1d5b986263e5	chr6R_anchor	AC	125.0	True	False	False	True	5941.0	31.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
bff802e7-ebf7-4b54-ad86-7365c8bfc972	chr6R_anchor	AC	229.0	True	False	False	True	6063.0	31.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
ec87fa1c-88cf-48e1-b8bb-ad2b5e64f042	chr6R_anchor	AC	213.0	True	False	False	True	6039.0	32.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
30f5e094-9dc3-43ff-a8a7-a910ffb4f12c	chr6R_anchor	TG	137.0	False	False	False	False	5957.0	1.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
30c9eb8b-69c2-41da-998f-e90d3ae63942	chr6R_anchor	AC	137.0	True	False	False	True	5963.0	33.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
c034f4b1-3671-40ce-b35b-56fa45bad5a7	chr6R_anchor	TG	311.0	False	False	False	False	6257.0	10.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
c225e84a-8a61-406f-9cfd-679d6ea7b3f3	chr6R_anchor	TG	235.0	True	False	False	True	6060.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
0369580d-47ce-41fb-8307-1d67d978efa2	chr6R_anchor	AC	240.0	True	False	False	True	6184.0	29.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
03520a7c-4eb9-4833-a21a-d567da56929a	chr6R_anchor	AC	206.0	True	False	False	True	6031.0	31.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
7e839920-a9dc-4f01-ae08-ce0cabb2773d	chr6R_anchor	AC	139.0	True	False	False	True	5963.0	36.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
81401950-0c91-4b89-8001-6c3072a5d782	chr6R_anchor	AC	191.0	False	False	False	False	6015.0	31.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
c2308026-d617-4aa4-b37b-42898c4898f1	chr6R_anchor	AC	137.0	True	False	False	True	5926.0	32.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
2e6b1d17-e550-49dd-b7ae-5e7e2b06c1ea	chr6R_anchor	AC	199.0	True	False	False	True	6022.0	34.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
efdd0f51-1f29-4983-894c-1ae87a09b493	chr6R_anchor	AC	131.0	True	False	False	True	5958.0	25.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
5f63b09d-f2c8-4f77-abfb-2ef9b9af613f	chr6R_anchor	AC	137.0	True	False	False	True	5961.0	33.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
c0bbc3e3-2963-4dc5-adb7-ac8d5ed1ea6f	chr6R_anchor	AC	219.0	True	False	False	True	6032.0	30.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
c0b0cbf9-3cfe-4bf1-ae1e-b0e6f081fc2b	chr6R_anchor	AC	170.0	True	False	False	True	5986.0	32.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
c136d49d-e5f4-4f3e-a75b-5e5bea358d75	chr6R_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
a97da712-0786-4825-b7af-9fcf47fc60cb	chr6R_anchor	TG	230.0	True	False	False	True	6073.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
4cf10282-6628-460e-bcca-f1a60cfca9f0	chr6R_anchor	AC	184.0	True	False	False	True	5956.0	31.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
040e2e7c-ec6d-4235-a818-521c9c515c65	chr6R_anchor	TG	132.0	True	False	False	True	5950.0	4.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
7df656ca-b4d1-4365-a494-528a44b78601	chr6R_anchor	AC	86.0	True	False	False	True	5907.0	34.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
f77f6c52-42fe-4d4b-a50a-aa7c3d691766	chr6R_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
4c094a59-5fba-4c1d-886a-121d160aafba	chr6R_anchor	TG	230.0	True	False	False	True	6050.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
e767f775-690e-44cb-865c-d253aaf6e6ed	chr6R_anchor	AC	221.0	True	False	False	True	6046.0	28.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
7f68409e-fc1c-4db4-a64f-fc0fa87075e7	chr6R_anchor	TG	113.0	True	False	False	True	5948.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
e82e6c16-1162-4310-a373-694589597fda	chr6R_anchor	TG	183.0	False	False	False	False	6006.0	0.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	6R	11
380ed416-0941-4755-a955-39803addd54f	chr7L_anchor	AC	73.0	True	False	False	True	1810.0	30.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
9eb2b553-a62a-4240-ae14-5590997fdcd0	chr7L_anchor	AC	157.0	True	False	False	True	1889.0	40.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
9ea7ace9-d1e0-4f21-bb84-9848cc622893	chr7L_anchor	AC	124.0	True	False	False	True	1862.0	45.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
ba35b654-e241-48c1-9360-f9c4d3ac839b	chr7L_anchor	TG	89.0	True	False	False	True	1829.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
ccf10a8a-9d56-4d6c-b4a9-904ff0e221da	chr7L_anchor	AC	200.0	False	False	False	False	1937.0	48.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
ccef32d4-64f6-4475-b22c-868db6b16a75	chr7L_anchor	TG	271.0	True	False	False	True	2006.0	9.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
68544604-4fa1-4d3f-959f-0f55241c4813	chr7L_anchor	AC	144.0	True	False	False	True	1876.0	32.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
21be5e16-e245-41f7-ae0f-17c23a359315	chr7L_anchor	AC		True	False	False	True			2.0	0	2.0	+	Reference Y Primes = 0	Read Y Primes = 2+	+ Reference Y Primes = 0	7L	12
68e212cf-8a1a-4fd9-8edd-654489464d08	chr7L_anchor	AC	223.0	True	False	False	True	1959.0	29.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
926df102-c02d-4782-be11-682da314a653	chr7L_anchor	AC	188.0	True	False	False	True	1890.0	33.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
21685a2b-716e-4a1c-a144-fc5a0d9821f3	chr7L_anchor	TG	165.0	False	False	False	False	1901.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
2153b1e2-22e1-48b7-9d2a-ca360ca3d7ac	chr7L_anchor	TG		False	False	False	False			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
38b336c9-6940-4b41-97bf-708fa85c455f	chr7L_anchor	TG	16.0	False	False	False	False	1751.0	1.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
59b5fcc9-0b7c-4a52-a09c-6901944180f9	chr7L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
ba175ae1-bf0a-44d6-b61f-17310e700833	chr7L_anchor	AC	108.0	False	False	False	False	1844.0	0.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
f970b622-0362-47bc-a307-019dc433df48	chr7L_anchor	AC	138.0	True	False	False	True	1873.0	31.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
2fb6a584-ae17-498e-92c6-0146508d65bf	chr7L_anchor	AC	111.0	True	False	False	True	1848.0	30.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
00997b76-7678-4a4c-8d81-207b1b881452	chr7L_anchor	TG		False	False	False	False			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
00775c89-b321-4361-9591-57c6e2ce2e76	chr7L_anchor	AC	126.0	True	False	False	True	1861.0	34.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
aaf2a30d-d821-43fc-b8d3-db09efcb7432	chr7L_anchor	TG	237.0	True	False	False	True	1975.0	10.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
f218af86-7c28-4033-8531-db68e09120f0	chr7L_anchor	TG	92.0	True	False	False	True	1828.0	10.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
02310d0b-1efc-4943-a38f-842f32c49ade	chr7L_anchor	AC	82.0	True	False	False	True	1815.0	34.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
e78e335d-bf1a-4ba9-b38b-fd8810de9df4	chr7L_anchor	TG	132.0	False	False	False	False	1867.0	0.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
9b2bb004-1d02-46f7-8099-217b7b93e399	chr7L_anchor	AC	175.0	True	False	False	True	1905.0	42.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
002572f3-ce98-44a7-9bb8-4844f70b173a	chr7L_anchor	AC	175.0	True	False	False	True	1911.0	31.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
e8047b76-6647-428d-a83c-a75ea3e42fab	chr7L_anchor	TG	237.0	True	False	False	True	1972.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
009afb91-e1db-4ba7-b810-0d7563bd6142	chr7L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
00608506-6360-4e2a-8057-8f4cae889b4a	chr7L_anchor	AC	76.0	True	False	False	True	1808.0	35.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
00764936-2333-44fa-b05c-2185d6b5a025	chr7L_anchor	AC	77.0	True	False	False	True	1811.0	35.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
0261698d-b885-4bb3-8c15-f7b9a79de664	chr7L_anchor	TG	202.0	True	False	False	True	1937.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
02484ff3-db82-4e80-b36a-4b30e3390ea1	chr7L_anchor	TG	79.0	True	False	False	True	1817.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
3826eb46-b437-4c0a-bd55-7309b5112507	chr7L_anchor	AC	159.0	True	False	False	True	1893.0	36.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
e5bf3717-9989-40d8-8f2d-332e993a53ca	chr7L_anchor	TG	187.0	True	False	False	True	1903.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
7de4efaa-ab07-4025-82c4-8f85ee111ab2	chr7L_anchor	TG	206.0	True	False	False	True	1939.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
e658e90d-a761-497b-867e-ebd0f738731b	chr7L_anchor	AC	130.0	True	False	False	True	1865.0	34.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
e641b9ad-fb60-4778-b2c6-a3a46ba8f11c	chr7L_anchor	AC	144.0	True	False	False	True	1878.0	32.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
5f10ccd7-f349-43d5-abc2-8a5da45457d1	chr7L_anchor	AC	164.0	True	False	False	True	1899.0	35.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
ecb2ab05-61a2-47ec-b86c-ce4bf58ec068	chr7L_anchor	AC	238.0	True	False	False	True	1974.0	35.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
2ec55105-4173-487f-b8fb-3ace42d7a584	chr7L_anchor	TG	40.0	True	False	False	True	1778.0	23.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
2e9760da-08c8-4091-9982-2b46a3ae839f	chr7L_anchor	AC	206.0	True	False	False	True	1942.0	37.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
2e6a6707-0974-4918-bcf6-da11c8e5c317	chr7L_anchor	AC	89.0	True	False	False	True	1817.0	35.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
042291e7-7e59-4690-af98-6303241cc05b	chr7L_anchor	AC	239.0	True	False	False	True	1977.0	34.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
81a85342-f233-450d-a8ec-f404e18095b5	chr7L_anchor	AC	117.0	True	False	False	True	1853.0	28.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
4cc331f9-fd50-4d34-90ac-112ef6e11b79	chr7L_anchor	AC	205.0	True	False	False	True	1944.0	32.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
a99327d3-10f0-45ad-8ada-8f63dc380291	chr7L_anchor	AC	169.0	False	False	False	False	1905.0	0.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
e89298b4-14eb-411c-a0d9-061a6ea056ca	chr7L_anchor	TG	144.0	True	False	False	True	1878.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
03706734-0c2b-49fe-9438-463c4e36177d	chr7L_anchor	AC	262.0	False	False	False	False	1996.0	25.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
4ce600ca-2705-420d-acb2-158c101aa33f	chr7L_anchor	AC	120.0	True	False	False	True	1853.0	38.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
c2a835e7-1289-469a-86c0-32f0840d2b5c	chr7L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
2e1d8114-004e-4c1b-b68f-512d349985ec	chr7L_anchor	AC	168.0	True	False	False	True	1901.0	30.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
2e1d1a39-3a3b-4a81-8c27-af359b842bd3	chr7L_anchor	AC	119.0	False	False	False	False	1855.0	32.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
607346d8-80d8-4d9e-83ab-5c33d3b09267	chr7L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
bfce48a0-cfe2-4aaa-9edc-28223b299e37	chr7L_anchor	TG	211.0	True	False	False	True	1950.0	6.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
30fb16a5-81ac-4754-8d31-21e41ef0c6ef	chr7L_anchor	AC	92.0	True	False	False	True	1828.0	32.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
053a8d39-883f-4330-bf29-e22bc8d7f01b	chr7L_anchor	AC	222.0	True	False	False	True	1955.0	37.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
823d6df3-95ee-4a2f-a0df-444f2d5ef1ce	chr7L_anchor	AC	149.0	True	False	False	True	1889.0	34.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
f7c5e42d-bea2-405b-bd5a-18a1d684586b	chr7L_anchor	TG	226.0	True	False	False	True	1994.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
ac5751ff-1d03-4cf9-80a2-b055a318f8e9	chr7L_anchor	AC	129.0	True	False	False	True	1863.0	31.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
f7082718-65ac-4aa5-9271-1e755922d0b5	chr7L_anchor	AC	175.0	True	False	False	True	1908.0	27.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
f257fe93-720a-419d-8638-1a367a31d7b1	chr7L_anchor	AC	146.0	True	False	False	True	1885.0	40.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
abd4813e-79e5-4e8d-8e45-22dde752b3c7	chr7L_anchor	AC	212.0	True	False	False	True	1948.0	35.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
e5438f53-7538-4f92-827e-610702854397	chr7L_anchor	AC	77.0	True	False	False	True	1814.0	35.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
ee6994d0-1edd-4858-ac73-442b5e27b71d	chr7L_anchor	TG	99.0	True	False	False	True	1834.0	9.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
e5d521fa-c6ef-4789-be13-0ab96e91ff37	chr7L_anchor	AC	92.0	True	False	False	True	1826.0	31.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
49185d92-d575-4177-a199-03b74c0494cc	chr7L_anchor	TG	71.0	False	False	False	False	1807.0	0.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
e4dbffa3-6af9-4156-bab4-469173f316f8	chr7L_anchor	AC		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
4dac0d8f-69df-46b7-b23a-03b2a3a26c1d	chr7L_anchor	TG	121.0	True	False	False	True	1857.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
f73ddc26-7fe9-4f57-9c10-56145f9f74b3	chr7L_anchor	AC	184.0	True	False	False	True	1922.0	35.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
f7324ffc-7ab7-4eea-92be-71373c69f1cf	chr7L_anchor	TG	121.0	True	False	False	True	1859.0	10.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
abfc3ee4-f0db-4a3c-a581-d5333f6f552d	chr7L_anchor	AC	113.0	True	False	False	True	1846.0	35.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
bf731782-45bf-461d-ad08-a725f4c6b32e	chr7L_anchor	TG	220.0	False	False	False	False	1957.0	0.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
9a53a168-8d72-4977-8781-297ae061bcf4	chr7L_anchor	TG	220.0	True	False	False	True	1956.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
9a30d61b-c4fa-4f99-8ad6-33261377d9d0	chr7L_anchor	AC	159.0	True	False	False	True	1893.0	26.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
9a11f348-08fb-437f-ad38-116127410581	chr7L_anchor	TG	172.0	False	False	False	False	1844.0	9.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
4d799fcb-6261-4502-9a6e-daceea36a0d0	chr7L_anchor	AC	223.0	False	False	False	False	1959.0	27.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
4dadfd17-b21d-4265-ba0a-1f10ba36d9b6	chr7L_anchor	TG	106.0	True	False	False	True	1842.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
7d64dbaa-387e-43e5-af06-061efd3cfadd	chr7L_anchor	TG	160.0	True	False	False	True	1895.0	7.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
05a59143-6243-4ee8-bf9d-93e7660e4b6e	chr7L_anchor	TG	248.0	True	False	False	True	1983.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
054372c6-a10f-4716-801c-15acff28efc2	chr7L_anchor	TG		True	False	False	True			0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
062cf524-8c00-42d3-a68a-9689696b0240	chr7L_anchor	TG	96.0	True	False	False	True	1833.0	8.0	0.0	0	0.0	same	Reference Y Primes = 0	Read Y Primes = 0	same Reference Y Primes = 0	7L	12
