read_id_paper	chr_end_paper	n_yprime	switch	our_read_id	groups	read_id_ours	chr_end_ours	read_length	telo_side	anchor_start	anchor_end	spacer_start	spacer_end	spacer_size	spacer_source	spacer_plurality_source	spacer_switch_pos	spacer_best_identity	spacer_second_best_identity	spacer_confidence	spacer_recombination	spacer_quick_check_skipped	x_element_start	x_element_end	x_element_size	x_element_source	x_element_switch_pos	x_element_best_identity	x_element_second_best_identity	x_element_confidence	x_element_recombination	x_element_cluster_id	y_prime_count_on_read	y_prime_observed_array	y_prime_positions	y_prime_start	y_prime_end	y_prime_size	y_prime_recombination_status	y_prime_divergence_idx	y_prime_expected_at_divergence	y_prime_found_at_divergence	y_prime_downstream_consistent	y_prime_compatible_ends	y_prime_gained_segment	y_prime_fingerprint_window	y_prime_fingerprint_len	y_prime_fingerprint_kind	y_prime_array_matches	y_prime_self_match	y_prime_fingerprint_source	y_prime_fingerprint_specificity	y_prime_path	y_prime_path_n_segments	y_prime_path_primary_donor	y_prime_path_primary_len	y_prime_path_circles	y_prime_path_its_verified	y_prime_path_its_checked	recombination_source	recombination_detected	overall_confidence	cross_feature_consistent	cross_feature_detail	is_complex_event	confidence_factors	source_votes	source_tie	source_resolution	recombination_mechanism	y_prime_donor	telomere_end_confirmed	telomere_repeat_length	y_prime_probe_count	y_prime_tail_bp	qc_flags
66d6e9d3-7a34-423c-9775-65da7686b9a8	chr8R	3	N	SRR33298449.133343	ID3,ID3,ID1	SRR33298449.133343	chr8R	52279.0	beginning	47241.0	52279.0	17831.0	47241.0	29410.0	chr8R	chr8R	-1.0	99.43	0.0	0.95	no_change	False	17113.0	17831.0	718.0	chr8R	-1.0	99.72	94.5	0.7588	no_change	ID28	3.0	ID1,ID3,ID3	ID1:11484-16923;ID3:5820-11313;ID3:164-5645	164.0	16923.0	16759.0	Y' Gain	1.0		ID3	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID3,ID3	ID3,ID3	2.0	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[3-4]:ID3,ID3	1.0	chr14L	2.0		1.0	1.0	chr14L	True	0.44	True	supplementary=chr14; y_prime=chr14L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[3-4]:ID3,ID3	False	base=0.40, complexity=1.10	chr14L=0.60;chr14=0.25	False	arm	donor_transfer	chr14L	True	129.0	3.0	164.0	
6d347b8d-3355-462c-9a08-9acdd8b570cb	chr2L	4	N	SRR33298449.118626	ID4,ID7,ID8,ID7																																																																							
6d814aba-5848-4377-a8fc-526c56d2c7a4	chr16R	3	N	SRR33298449.85022	ID1,ID2,ID2	SRR33298449.85022	chr16R	23490.0	end	0.0	3197.0	3197.0	4095.0	898.0	chr16R	chr16R	-1.0	98.66	0.0	0.95	no_change	False	4095.0	4472.0	377.0	chr16R	-1.0	97.62	93.24	0.702	no_change	ID13	3.0	ID1,ID2,ID2	ID1:4507-9785;ID2:9959-16589;ID2:16761-23360	4507.0	23360.0	18853.0	Y' Gain	1.0		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2,ID2	ID2,ID2	2.0	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr12R|chr4R:ID2,ID2	1.0		2.0		1.0	1.0	chr12R	True	0.33	True	y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr4R:ID2,ID2	False	base=0.30, complexity=1.10	chr12R=0.15;chr4R=0.15	True	arm	donor_transfer_candidates:2		True	91.0	3.0	130.0	
75436a99-70d2-4e7c-914c-0247837303bb	chr15R	8	N	SRR33298449.203189	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	SRR33298449.203189	chr15R	73614.0	beginning	68581.0	73614.0	55138.0	68581.0	13443.0	chr15R	chr15R	-1.0	97.38	0.0	0.95	no_change	False	54455.0	55138.0	683.0	chr15R	-1.0	94.86	86.38	0.8769	no_change	ID2	8.0	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2:47832-54455;ID2:41014-47658;ID2:34210-40840;ID2:27408-34036;ID2:20589-27236;ID2:13756-20415;ID2:6982-13601;ID2:149-6810	149.0	54455.0	54306.0	Y' Gain	1.0		ID2	True	chr15R,chr4R	ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID2,ID2,ID2,ID2,ID2,ID2,ID2	7.0	contiguous	chr12R:periodic;chr4R:contiguous	False	chr4R	1.0	chr12R[2-6]:ID2,ID2,ID2,ID2,ID2,ID2,ID2(circ x1.4 strong)	1.0	chr12R	7.0	chr12R[2-6]:ID2,ID2,ID2,ID2,ID2x1.4:strong	6.0	6.0	chr4R	True	0.66	True	y_prime=chr4R; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:periodic,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R[2-6]:ID2,ID2,ID2,ID2,ID2,ID2,ID2(circ x1.4 strong)	False	base=0.60, complexity=1.10	chr4R=1.00	False	arm	donor_transfer	chr4R	True	113.0	8.0	149.0	
7b3704a1-8d58-4878-9ad1-c68d642cc6fc	chr6L	3	N	SRR33298449.62480	ID3,ID3,ID4	SRR33298449.62480	chr6L	35542.0	beginning	30521.0	35542.0	18218.0	30521.0	12303.0	chr6L	chr6L	-1.0	99.06	0.0	0.95	no_change	False	17516.0	18218.0	702.0	chr6L	-1.0	99.43	90.15	0.9588	no_change	ID23	3.0	ID4,ID3,ID3	ID4:11403-17400;ID3:5757-11231;ID3:113-5584	113.0	17400.0	17287.0	Y' Gain	1.0		ID3	True	chr2L,chr6L	ID3,ID3	ID3,ID3	2.0	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[3-4]:ID3,ID3	1.0	chr14L	2.0		1.0	1.0	chr14L	True	0.44	True	y_prime=chr14L; y_prime_compatible=chr2L,chr6L; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[3-4]:ID3,ID3	False	base=0.40, complexity=1.10	chr14L=0.60	False	arm	donor_transfer	chr14L	True	77.0	3.0	113.0	
820639de-2ab2-40eb-b7d0-aab6c55e1e55	chr7R	3	N	SRR33298449.222947	ID8,ID8,ID5	SRR33298449.222947	chr7R	34431.0	beginning	29391.0	34431.0	21114.0	29391.0	8277.0	chr7R	chr7R	-1.0	98.81	0.0	0.95	no_change	False	20419.0	21114.0	695.0	chr7R	-1.0	97.32	87.3	0.974	no_change	ID26	3.0	ID5,ID2,ID2	ID5:13777-20501;ID2:6981-13613;ID2:172-6817	172.0	20501.0	20329.0	Y' Gain	1.0		ID2	True	chr14L,chr16L,chr7R	ID2,ID2	ID2,ID2	2.0	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr12R|chr4R:ID2,ID2	1.0		2.0		1.0	1.0	chr12R	True	0.33	True	y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr4R:ID2,ID2	False	base=0.30, complexity=1.10	chr12R=0.15;chr4R=0.15	True	arm	donor_transfer_candidates:2		True	129.0	3.0	172.0	
82611a4c-6be0-4396-91c9-45e55642cf93	chr12L	3	N	SRR33298449.482201	ID2,ID2,ID1	SRR33298449.482201	chr12L	24417.0	beginning	19367.0	24417.0	19238.0	19367.0	129.0	chr12L	chr12L	-1.0	100.0	0.0	0.95	no_change	True	18824.0	19238.0	414.0	chr12L	-1.0	100.0	94.82	0.7588	no_change	ID7	3.0	ID1,ID2,ID2	ID1:13607-18794;ID2:6788-13434;ID2:137-6777	137.0	18794.0	18657.0	Y' Gain	1.0		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2,ID2	ID2,ID2	2.0	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr4R[1-2]:ID2,ID2	1.0	chr4R	2.0		1.0	1.0	chr4R	True	0.33	True	y_prime=chr4R; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr4R[1-2]:ID2,ID2	False	base=0.30, complexity=1.10	chr4R=0.60	False	arm	donor_transfer	chr4R	True	51.0	3.0	137.0	
83bac257-e693-495f-93fd-7721018e5535	chr14L	8	N	SRR33298449.108098	ID5,ID2,ID3,ID3,ID3,ID3,ID2,ID3	SRR33298449.108098	chr14L	58481.0	end	0.0	5033.0	5033.0	14299.0	9266.0	chr14L	chr14L	-1.0	98.05	0.0	0.95	no_change	False	14299.0	15036.0	737.0	chr14L	-1.0	97.44	89.8	0.859	no_change	ID10	7.0	ID5,ID2,ID3,ID3,ID3,ID2,ID3	ID5:14927-21966;ID2:22134-28777;ID3:28953-34447;ID3:34622-40092;ID3:40267-45954;ID2:46122-52747;ID3:52919-58392	14927.0	58392.0	43465.0	Y' Gain	5.0		ID2	True	chr14L,chr16L,chr7R	ID2,ID3	ID2,ID3	2.0	contiguous	chr14L:contiguous	True		1.0	self[2-3]:ID2,ID3	1.0	self	2.0		1.0	1.0	chr14L	True	0.33	True	supplementary=chr4; y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=self[2-3]:ID2,ID3	False	base=0.30, complexity=1.10	chr4=0.25	False	self	tandem_amplification_same_end		True	78.0	7.0	89.0	
86960105-78c9-41c5-9fca-345f9a8a5416	chr13L	6	N	SRR33298449.66188	ID7,ID8,ID7,ID8,ID7,ID8	SRR33298449.66188	chr13L	47616.0	end	0.0	5039.0	5039.0	9503.0	4464.0	chr13L	chr13L	-1.0	99.9	0.0	0.95	no_change	False	9503.0	10256.0	753.0	chr13L	-1.0	100.0	90.06	0.9968	no_change	ID1	6.0	ID7,ID2,ID7,ID2,ID7,ID2	ID7:10310-15785;ID2:15947-22598;ID7:22749-28228;ID2:28399-35040;ID7:35191-40675;ID2:40839-47486	10310.0	47486.0	37176.0	Y' Gain	4.0		ID7	True	chr13L	ID7,ID2	ID7,ID2	2.0	contiguous	chr13L:contiguous	True		1.0	self[1-2]:ID7,ID2	1.0	self	2.0		1.0	1.0	chr13L	True	0.33	True	y_prime_compatible=chr13L; y_prime_array_matches=chr13L:contiguous; y_prime_status=Y' Gain; y_prime_path=self[1-2]:ID7,ID2	False	base=0.30, complexity=1.10		False	self	tandem_amplification_same_end		True	122.0	6.0	130.0	
87201443-4b63-43d5-9952-59083c639a29	chr3R	3	N	SRR33298449.4646	ID7,ID8,ID7	SRR33298449.4646	chr3R	33833.0	beginning	28793.0	33833.0	18790.0	28793.0	10003.0	chr3R	chr3R	-1.0	97.52	0.0	0.95	no_change	False	18081.0	18790.0	709.0	chr3R	-1.0	99.86	88.2	1.0	no_change	ID18	3.0	ID7,ID2,ID7	ID7:12535-18017;ID2:5724-12373;ID7:91-5573	91.0	18017.0	17926.0	Y' Gain	0.0		ID7	True	chr13L	ID7,ID2,ID7	ID7,ID2,ID7	3.0	contiguous	chr13L:contiguous	False	chr13L	1.0	chr13L[1-3]:ID7,ID2,ID7	1.0	chr13L	3.0		2.0	2.0	chr13L	True	0.66	True	y_prime=chr13L; y_prime_compatible=chr13L; y_prime_array_matches=chr13L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr13L[1-3]:ID7,ID2,ID7	False	base=0.60, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	True	43.0	3.0	91.0	
8b319ca2-216d-4984-a370-9f03fe4a73ce	chr12R	9	N	SRR33298449.318168	ID3,ID3,ID2,ID2,ID2,ID2,ID2,ID2,ID1	SRR33298449.318168	chr12R	69713.0	beginning	64681.0	69713.0	59590.0	64681.0	5091.0	chr12R	chr12R	-1.0	99.29	0.0	0.95	no_change	False	58846.0	59590.0	744.0	chr12R	-1.0	99.6	90.67	0.9427	no_change	ID8	9.0	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID3,ID3	ID1:52248-58718;ID2:45466-52089;ID2:38651-45296;ID2:31849-38479;ID2:25032-31679;ID2:18212-24860;ID2:11418-18046;ID3:5775-11258;ID3:121-5598	121.0	58718.0	58597.0	Y' Gain	6.0		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2,ID3,ID3	ID2,ID3,ID3	3.0	contiguous	chr14L:contiguous	False	chr14L	1.0	chr13L?[2]:ID2 > chr14L[3-4]:ID3,ID3	2.0	chr14L	2.0		2.0	2.0	chr14L	True	0.66	True	supplementary=chr14; y_prime=chr14L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr13L?[2]:ID2 > chr14L[3-4]:ID3,ID3	False	base=0.60, complexity=1.10	chr14L=1.00;chr14=0.25	False	arm	donor_transfer	chr14L	True	87.0	9.0	121.0	
8f316dff-ab86-41e7-bcbc-8d43bf6e01a7	chr12R	9	N	SRR33298449.66366	ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID1	SRR33298449.66366	chr12R	72093.0	beginning	67047.0	72093.0	61955.0	67047.0	5092.0	chr12R	chr12R	-1.0	96.85	0.0	0.95	no_change	False	61208.0	61955.0	747.0	chr12R	-1.0	99.33	90.41	0.9396	no_change	ID8	9.0	ID1,ID2,ID2,ID2,ID2,ID2,ID2,ID2,ID2	ID1:54624-61080;ID2:47805-54463;ID2:40998-47640;ID2:34179-40828;ID2:27348-34007;ID2:20540-27176;ID2:13729-20368;ID2:6927-13561;ID2:113-6759	113.0	61080.0	60967.0	Y' Gain	6.0		ID2	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID2,ID2,ID2	ID2,ID2,ID2	3.0	contiguous	chr12R:contiguous;chr4R:contiguous	True		0.5	self[2-4]:ID2,ID2,ID2	1.0	self	3.0		2.0	2.0	chr12R	True	0.33	True	supplementary=chr4; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=self[2-4]:ID2,ID2,ID2	False	base=0.30, complexity=1.10	chr4=0.25	False	self	tandem_amplification_same_end		True	77.0	9.0	113.0	
92a0c140-0307-4747-8d92-facd03525694	chr14R	3	N	SRR33298449.368231	ID7,ID8,ID7	SRR33298449.368231	chr14R	25405.0	end	0.0	3241.0	3241.0	6491.0	3250.0	chr14R	chr14R	-1.0	98.12	0.0	0.95	no_change	False	6491.0	7285.0	794.0	chr14R	-1.0	100.0	90.33	0.9837	no_change	ID11	3.0	ID7,ID2,ID7	ID7:7361-12841;ID2:13003-19634;ID7:19787-25267	7361.0	25267.0	17906.0	1st Y' Change	0.0	ID6	ID7	False	chr13L	ID7,ID2,ID7	ID7,ID2,ID7	3.0	contiguous	chr13L:contiguous	False	chr13L	1.0	chr13L[1-3]:ID7,ID2,ID7	1.0	chr13L	3.0		2.0	2.0	chr13L	True	0.66	True	y_prime=chr13L; y_prime_compatible=chr13L; y_prime_array_matches=chr13L:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr13L[1-3]:ID7,ID2,ID7	False	base=0.60, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	True	131.0	3.0	138.0	
94a1ca34-02e5-4fc7-a728-8f1553489327	chr2R	5	N	SRR33298449.444426	ID7,ID8,ID7,ID8,ID7	SRR33298449.444426	chr2R	46200.0	beginning	41193.0	46200.0	31205.0	41193.0	9988.0	chr2R	chr2R	-1.0	98.76	0.0	0.95	no_change	False	30451.0	31205.0	754.0	chr2R	-1.0	99.87	89.95	0.9946	no_change	ID1	5.0	ID7,ID2,ID7,ID2,ID7	ID7:24930-30397;ID2:18136-24772;ID7:12551-17989;ID2:5739-12387;ID7:115-5589	115.0	30397.0	30282.0	Y' Gain	0.0		ID7	True	chr13L	ID7,ID2,ID7,ID2,ID7	ID7,ID2,ID7,ID2,ID7	5.0	periodic	chr13L:periodic	False	chr13L	1.0	chr13L[1-2]:ID7,ID2,ID7,ID2,ID7(circ x2.5 strong)	1.0	chr13L	5.0	chr13L[1-2]:ID7,ID2x2.5:strong	4.0	4.0	chr13L	True	0.66	True	y_prime=chr13L; y_prime_compatible=chr13L; y_prime_array_matches=chr13L:periodic; y_prime_status=Y' Gain; y_prime_path=chr13L[1-2]:ID7,ID2,ID7,ID2,ID7(circ x2.5 strong)	False	base=0.60, complexity=1.10	chr13L=1.00	False	arm	donor_transfer	chr13L	True	74.0	5.0	115.0	
95ab7fc3-9b45-4737-b1e2-b4aced45c1e2	chr8R	5	N	SRR33298449.126869	ID3,ID3,ID3,ID3,ID1	SRR33298449.126869	chr8R	63559.0	beginning	58522.0	63559.0	29156.0	58522.0	29366.0	chr8R	chr8R	-1.0	98.85	0.0	0.95	no_change	False	28440.0	29156.0	716.0	chr8R	-1.0	98.89	93.71	0.7508	no_change	ID28	5.0	ID1,ID3,ID3,ID3,ID3	ID1:22807-28247;ID3:17138-22630;ID3:11476-16963;ID3:5805-11284;ID3:146-5630	146.0	28247.0	28101.0	Y' Gain	1.0		ID3	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID3,ID3,ID3,ID3	ID3,ID3,ID3,ID3	4.0	periodic	chr14L:periodic	False	chr14L	1.0	chr14L[3-4]:ID3,ID3,ID3,ID3(circ x2.0 moderate | alt chr14L[3-4] + chr14L[3-4])	1.0	chr14L	4.0	chr14L[3-4]:ID3,ID3x2.0:moderate	2.0	3.0	chr14L	True	0.66	True	supplementary=chr14; y_prime=chr14L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr14L:periodic; y_prime_status=Y' Gain; y_prime_path=chr14L[3-4]:ID3,ID3,ID3,ID3(circ x2.0 moderate | alt chr14L[3-4] + chr14L[3-4])	False	base=0.60, complexity=1.10	chr14L=1.00;chr14=0.25	False	arm	donor_transfer	chr14L	True	108.0	5.0	146.0	
9ca400e3-f0cd-41f1-9104-4f0760b5f823	chr16R	3	Y	SRR33298449.24190	ID3,ID7,ID8	SRR33298449.24190	chr16R	24083.0	end	0.0	5006.0	5006.0	5903.0	897.0	chr16R	chr16R	-1.0	96.55	0.0	0.95	no_change	False	5903.0	6277.0	374.0	chr16R	-1.0	100.0	94.92	0.7542	no_change	ID13	3.0	ID3,ID7,ID2	ID3:6312-11477;ID7:11628-17122;ID2:17276-23935	6312.0	23935.0	17623.0	1st Y' Change	0.0	ID1	ID3	False		ID3,ID7,ID2	ID7,ID2	2.0	contiguous	chr13L:contiguous	False	chr13L	1.0	chr14L[3]:ID3 > chr13L[1]:ID7 > chr12R|chr13L|chr14L|chr15R|chr4R:ID2	3.0	chr14L	1.0		0.0	2.0	chr13L	True	0.44	True	y_prime=chr13L; y_prime_array_matches=chr13L:contiguous; y_prime_status=1st Y' Change; y_prime_path=chr14L[3]:ID3 > chr13L[1]:ID7 > chr12R|chr13L|chr14L|chr15R|chr4R:ID2	False	base=0.40, complexity=1.10	chr13L=0.60	False	arm	donor_transfer	chr13L	True	141.0	3.0	148.0	
a4e7e80a-08d5-4a3d-8fb9-14f76a80980d	chr4L	2	N	SRR33298449.448780	ID2,ID2	SRR33298449.448780	chr4L	39323.0	end	0.0	4988.0	4988.0	25073.0	20085.0	chr4L	chr4L	-1.0	99.48	0.0	0.95	no_change	False	25073.0	25769.0	696.0	chr4L	-1.0	99.0	94.3	0.7276	no_change	ID19	2.0	ID2,ID2	ID2:25914-32529;ID2:32538-39194	25914.0	39194.0	13280.0	Y' Gain	0.0		ID2	True	chr15R,chr4R	ID2,ID2	ID2,ID2	2.0	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr4R[1-2]:ID2,ID2	1.0	chr4R	2.0		1.0	1.0	chr4R	True	0.33	True	supplementary=chr14; y_prime=chr4R; y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr4R[1-2]:ID2,ID2	False	base=0.30, complexity=1.10	chr4R=0.60;chr14=0.25	False	arm	donor_transfer	chr4R	True	121.0	2.0	129.0	
a6fcec98-16b4-46f6-ab64-aa6c3c32991c	chr14L	10	N	SRR33298449.353063	ID5,ID2,ID3,ID3,ID3,ID3,ID3,ID3,ID3,ID3	SRR33298449.353063	chr14L	74176.0	end	0.0	5049.0	5049.0	14344.0	9295.0	chr14L	chr14L	-1.0	99.55	0.0	0.95	no_change	False	14344.0	15075.0	731.0	chr14L	-1.0	98.91	90.65	0.9034	no_change	ID10	10.0	ID5,ID2,ID3,ID3,ID3,ID3,ID3,ID3,ID3,ID3	ID5:14963-21994;ID2:22162-28812;ID3:28984-34468;ID3:34643-40126;ID3:40297-45772;ID3:45949-51429;ID3:51602-57089;ID3:57266-62742;ID3:62917-68395;ID3:68571-74051	14963.0	74051.0	59088.0	Y' Gain	5.0		ID3	True	chr14L,chr16L,chr7R	ID3,ID3,ID3,ID3,ID3	ID3,ID3,ID3,ID3,ID3	5.0	periodic	chr14L:periodic	True		1.0	self[3]:ID3,ID3,ID3,ID3,ID3(circ x5.0 moderate | alt chr14L[3-5] + chr14L[3-4])	1.0	self	5.0	self[3]:ID3x5.0:moderate	4.0	4.0	chr14L	True	0.33	True	supplementary=chr4; y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr14L:periodic; y_prime_status=Y' Gain; y_prime_path=self[3]:ID3,ID3,ID3,ID3,ID3(circ x5.0 moderate | alt chr14L[3-5] + chr14L[3-4])	False	base=0.30, complexity=1.10	chr4=0.25	False	self	tandem_amplification_same_end		True	116.0	10.0	125.0	
ab69a95f-77f1-45dc-b31e-e03f8001f3bd	chr2R	5	N	SRR33298449.134915	ID2,ID2,ID2,ID2,ID3	SRR33298449.134915	chr2R	48716.0	beginning	43678.0	48716.0	33710.0	43678.0	9968.0	chr2R	chr2R	-1.0	98.36	0.0	0.95	no_change	False	32956.0	33710.0	754.0	chr2R	-1.0	99.87	90.09	0.9877	no_change	ID1	5.0	ID3,ID2,ID2,ID2,ID2	ID3:27429-32901;ID2:20600-27255;ID2:13790-20430;ID2:6977-13621;ID2:174-6805	174.0	32901.0	32727.0	Y' Gain	0.0		ID3	True		ID3,ID2,ID2,ID2,ID2	ID3,ID2	2.0	contiguous	chr14L:rotation	False	chr14L	1.0	chr14L[3]:ID3 > chr12R[2-5]:ID2,ID2,ID2,ID2	2.0	chr12R	4.0		4.0	4.0	chr14L	True	0.44	True	y_prime=chr14L; y_prime_array_matches=chr14L:rotation; y_prime_status=Y' Gain; y_prime_path=chr14L[3]:ID3 > chr12R[2-5]:ID2,ID2,ID2,ID2	False	base=0.40, complexity=1.10	chr14L=0.60	False	arm	donor_transfer	chr14L	True	138.0	5.0	174.0	
b0bacb7b-d147-47b1-bee9-15ddf70d436e	chr12L	3	N	SRR33298449.341832	ID8,ID7,ID1	SRR33298449.341832	chr12L	23446.0	beginning	18407.0	23446.0	18278.0	18407.0	129.0	chr12L	chr12L	-1.0	100.0	0.0	0.95	no_change	True	17861.0	18278.0	417.0	chr12L	-1.0	99.28	94.16	0.7507	no_change	ID7	3.0	ID1,ID7,ID2	ID1:12647-17831;ID7:7011-12497;ID2:209-6849	209.0	17831.0	17622.0	Y' Gain	1.0		ID7	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID7,ID2	ID7,ID2	2.0	contiguous	chr13L:contiguous	False	chr13L	1.0	chr13L[1-2]:ID7,ID2	1.0	chr13L	2.0		1.0	1.0	chr13L	True	0.44	True	y_prime=chr13L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr13L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr13L[1-2]:ID7,ID2	False	base=0.40, complexity=1.10	chr13L=0.60	False	arm	donor_transfer	chr13L	True	170.0	3.0	209.0	
b172c378-856f-4843-bdbe-a829af4b037e	chr7R	3	N	SRR33298449.334058	ID5,ID2,ID2	SRR33298449.334058	chr7R	34170.0	end	0.0	5025.0	5025.0	13299.0	8274.0	chr7R	chr7R	-1.0	96.14	0.0	0.95	no_change	False	13299.0	14007.0	708.0	chr7R	-1.0	98.59	88.43	0.9937	no_change	ID26	3.0	ID5,ID2,ID2	ID5:13926-20654;ID2:20811-27431;ID2:27440-34093	13926.0	34093.0	20167.0	Y' Gain	1.0		ID2	True	chr14L,chr16L,chr7R	ID2,ID2	ID2,ID2	2.0	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr4R[1-2]:ID2,ID2	1.0	chr4R	2.0		1.0	1.0	chr4R	True	0.33	True	y_prime=chr4R; y_prime_compatible=chr14L,chr16L,chr7R; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr4R[1-2]:ID2,ID2	False	base=0.30, complexity=1.10	chr4R=0.60	False	arm	donor_transfer	chr4R	True	68.0	3.0	77.0	
bae0e3a7-7f64-42cc-8fdd-8c66c4cf6a48	chr15R	4	N	SRR33298449.445000	ID2,ID2,ID2,ID2	SRR33298449.445000	chr15R	46483.0	beginning	41437.0	46483.0	27973.0	41437.0	13464.0	chr15R	chr15R	-1.0	99.1	0.0	0.95	no_change	False	27277.0	27973.0	696.0	chr15R	-1.0	100.0	90.97	0.9514	no_change	ID2	4.0	ID2,ID2,ID2,ID2	ID2:20627-27277;ID2:13803-20453;ID2:6980-13632;ID2:160-6806	160.0	27277.0	27117.0	Y' Gain	1.0		ID2	True	chr15R,chr4R	ID2,ID2,ID2	ID2,ID2,ID2	3.0	contiguous	chr12R:contiguous;chr4R:contiguous	False		0.5	chr12R|chr4R:ID2,ID2,ID2	1.0		3.0		2.0	2.0	chr12R	True	0.33	True	y_prime_compatible=chr15R,chr4R; y_prime_array_matches=chr12R:contiguous,chr4R:contiguous; y_prime_status=Y' Gain; y_prime_path=chr12R|chr4R:ID2,ID2,ID2	False	base=0.30, complexity=1.10	chr12R=0.15;chr4R=0.15	True	arm	donor_transfer_candidates:2		True	129.0	4.0	160.0	
bcb74884-fc9c-4949-8e6e-0c75d39858c8	chr8L	6	N	SRR33298449.353376	ID3,ID3,ID3,ID2,ID5,ID1	SRR33298449.353376	chr8L	41576.0	beginning	36549.0	41576.0	36345.0	36549.0	204.0	chr8L	chr8L	-1.0	100.0	0.0	0.95	no_change	True	35893.0	36345.0	452.0	chr8L	-1.0	100.0	91.87	0.9065	no_change	ID27	6.0	ID1,ID5,ID2,ID3,ID3,ID3	ID1:30731-35796;ID5:23900-30555;ID2:17080-23732;ID3:11423-16908;ID3:5762-11248;ID3:106-5588	106.0	35796.0	35690.0	Y' Gain	1.0		ID5	True	chr12L,chr12R,chr16R,chr5R,chr8L,chr8R	ID5,ID2,ID3,ID3,ID3	ID5,ID2,ID3,ID3,ID3	5.0	contiguous	chr14L:contiguous	False	chr14L	1.0	chr14L[1-5]:ID5,ID2,ID3,ID3,ID3	1.0	chr14L	5.0		4.0	4.0	chr14L	True	0.66	True	y_prime=chr14L; y_prime_compatible=chr12L,chr12R,chr16R,chr5R,chr8L; y_prime_array_matches=chr14L:contiguous; y_prime_status=Y' Gain; y_prime_path=chr14L[1-5]:ID5,ID2,ID3,ID3,ID3	False	base=0.60, complexity=1.10	chr14L=1.00	False	arm	donor_transfer	chr14L	True	69.0	6.0	106.0	
